event_id,name,year,date_raw,format,location,weight,notes
1356,San Diego CTF 2022,2022,"06 May, 17:00 PDT — 08 May 2022, 17:00 PDT",Jeopardy,Online,24.39,N/A
1357,EZ CTF | Beginner Friendly,2022,"06 May, 09:00 PDT — 07 May 2022, 09:00 PDT",Jeopardy,Online,0,N/A
1358,RPCA CTF 2022,2022,"30 April, 01:00 PDT — 02 May 2022, 09:00 PDT",Jeopardy,On-site,24,N/A
1359,ångstromCTF 2022,2022,"29 April, 17:00 PDT — 04 May 2022, 16:59 PDT",Jeopardy,Online,64.52,N/A
1360,Digital Overdose Conference 2022 CTF,2022,"29 April, 15:00 PDT — 01 May 2022, 14:59 PDT",Jeopardy,Online,24.45,N/A
1361,PatriotCTF,2022,"29 April, 14:00 PDT — 30 April 2022, 14:00 PDT",Jeopardy,Online,24.52,N/A
1362,DawgCTF 2022,2022,"29 April, 06:00 PDT — 01 May 2022, 06:00 PDT",Jeopardy,Online,26.09,N/A
1363,NahamCon CTF 2022,2022,"28 April, 12:00 PDT — 30 April 2022, 12:00 PDT",Jeopardy,Online,24.61,N/A
1364,Simulations Arcade Hack CTF,2022,"24 April, 16:00 PDT — 30 April 2022, 16:00 PDT",Jeopardy,Online,0,School teams only
1365,BITSCTF 2022,2022,"24 April, 02:30 PDT — 26 April 2022, 14:30 PDT",Jeopardy,Online,0,N/A
1366,Midnight Flag - INF3KTION,2022,"23 April, 13:00 PDT — 23 April 2022, 22:00 PDT",Jeopardy,Online,25,N/A
1367,Incognito 3.0,2022,"23 April, 05:00 PDT — 24 April 2022, 17:00 PDT",Jeopardy,Online,20.75,N/A
1368,Cybersecurity Day 2022,2022,"23 April, 01:00 PDT — 23 April 2022, 10:00 PDT",Jeopardy,On-site,0,N/A
1369,CUCTF 1.0,2022,"22 April, 23:30 PDT — 23 April 2022, 05:30 PDT",Jeopardy,Online,22.22,N/A
1370,b01lers CTF,2022,"22 April, 17:00 PDT — 24 April 2022, 17:00 PDT",Jeopardy,Online,33.05,N/A
1371,THCon 2k22,2022,"16 April, 12:00 PDT — 17 April 2022, 12:00 PDT",Jeopardy,Online,24,N/A
1372,*CTF 2022,2022,"15 April, 18:00 PDT — 16 April 2022, 18:00 PDT",Jeopardy,Online,25,N/A
1373,TAMUctf 2022,2022,"15 April, 11:00 PDT — 17 April 2022, 11:00 PDT",Jeopardy,Online,24.92,N/A
1374,CrewCTF 2022,2022,"15 April, 10:00 PDT — 17 April 2022, 10:00 PDT",Jeopardy,Online,20.33,N/A
1375,DCTF 2022,2022,"15 April, 09:00 PDT — 17 April 2022, 09:00 PDT",Jeopardy,Online,24.19,N/A
1376,Securinets CTF Quals 2022,2022,"09 April, 11:00 PDT — 10 April 2022, 11:00 PDT",Jeopardy,Online,50.11,N/A
1377,BTH_CTF{Ring_Zero_to_Hero},2022,"09 April, 06:00 PDT — 10 April 2022, 00:00 PDT",Jeopardy,On-site,0,N/A
1378,JerseyCTF II,2022,"08 April, 22:00 PDT — 09 April 2022, 22:00 PDT",Jeopardy,Online,25,N/A
1379,Winja CTF | Nullcon Berlin 2022,2022,"08 April, 15:00 PDT — 09 April 2022, 07:00 PDT",Jeopardy,Online,22.7,N/A
1380,PlaidCTF 2022,2022,"08 April, 14:00 PDT — 09 April 2022, 14:00 PDT",Jeopardy,Online,93.67,N/A
1381,@HackDay Qualification 2022,2022,"08 April, 13:00 PDT — 18 April 2022, 16:00 PDT",Jeopardy,Online,0,Academic teams only
1382,HackPack CTF 2022,2022,"08 April, 08:00 PDT — 09 April 2022, 08:00 PDT",Jeopardy,Online,35.11,N/A
1383,nullcon HackIM 2022,2022,"08 April, 03:00 PDT — 09 April 2022, 03:00 PDT",Jeopardy,Online,24.42,N/A
1384,Imperial CTF 22 Quals,2022,"02 April, 05:00 PDT — 03 April 2022, 05:00 PDT",Jeopardy,Online,24.67,N/A
1385,Midnight Sun CTF 2022 Quals,2022,"02 April, 03:00 PDT — 03 April 2022, 03:00 PDT",Jeopardy,Online,27.82,N/A
1386,UMassCTF 2022,2022,"01 April, 15:00 PDT — 03 April 2022, 15:00 PDT",Jeopardy,Online,23.56,N/A
1387,Hacky'Nov 0x01,2022,"01 April, 12:30 PDT — 02 April 2022, 13:00 PDT",Jeopardy,On-site,0,N/A
1388,Space Heroes 2022,2022,"01 April, 09:00 PDT — 03 April 2022, 14:00 PDT",Jeopardy,Online,23.94,N/A
1389,RITSEC CTF 2022,2022,"01 April, 09:00 PDT — 03 April 2022, 21:00 PDT",Jeopardy,Online,31.82,N/A
1390,Hack In Tangerang Kota Capture the Flag 2022 Final,2022,"25 March, 19:00 PDT — 26 March 2022, 02:00 PDT",Jeopardy,Online,0,N/A
1391,LINE CTF 2022,2022,"25 March, 17:00 PDT — 26 March 2022, 17:00 PDT",Jeopardy,Online,23.68,N/A
1392,Insomni'hack 2022,2022,"25 March, 11:00 PDT — 25 March 2022, 21:00 PDT",Jeopardy,On-site,23.14,N/A
1393,Wolverine Security Conference/CTF,2022,"25 March, 09:00 PDT — 27 March 2022, 15:00 PDT",Jeopardy,Online,24.33,N/A
1394,Wicked6: 2022 Women's Global Cyber League,2022,"23 March, 14:00 PDT — 24 March 2022, 14:00 PDT",Jeopardy,Online,0,N/A
1395,T3N4CI0US CTF 2022,2022,"22 March, 17:00 PDT — 24 March 2022, 17:00 PDT",Jeopardy,Online,0,N/A
1396,OFPPT-CTF Morocco,2022,"21 March, 08:00 PDT — 26 March 2022, 08:00 PDT",Jeopardy,Online,19.36,N/A
1397,VishwaCTF 2022,2022,"19 March, 03:30 PDT — 21 March 2022, 03:30 PDT",Jeopardy,Online,20.79,N/A
1398,Hack In Tangerang Kota Capture the Flag 2022 Quals,2022,"19 March, 02:00 PDT — 19 March 2022, 09:00 PDT",Jeopardy,Online,0,N/A
1399,zer0pts CTF 2022,2022,"18 March, 17:00 PDT — 20 March 2022, 05:00 PDT",Jeopardy,Online,35.97,N/A
1400,picoCTF 2022,2022,"15 March, 10:00 PDT — 29 March 2022, 13:00 PDT",Jeopardy,Online,0,N/A
1401,UTCTF 2025 2022,2022,"11 March, 16:00 PST — 13 March 2022, 17:00 PDT",Jeopardy,Online,34.63,N/A
1402,DaVinciCTF 2022,2022,"11 March, 08:00 PST — 13 March 2022, 09:00 PDT",Jeopardy,Online,24.5,N/A
1403,1337UP LIVE CTF,2022,"11 March, 07:00 PST — 12 March 2022, 07:00 PST",Jeopardy,Online,22.49,N/A
1404,IDEH v3 CTF,2022,"05 March, 16:00 PST — 06 March 2022, 01:00 PST",Jeopardy,Online,0,N/A
1405,Engineer CTF,2022,"05 March, 01:30 PST — 06 March 2022, 01:30 PST",Jeopardy,Online,22.65,N/A
1406,Pragyan CTF 2022,2022,"04 March, 22:30 PST — 06 March 2022, 10:29 PST",Jeopardy,Online,12.69,N/A
1407,UMDCTF 2022,2022,"04 March, 15:00 PST — 06 March 2022, 15:00 PST",Jeopardy,Online,35.9,N/A
1408,FooBar CTF 2022,2022,"04 March, 06:30 PST — 05 March 2022, 06:30 PST",Jeopardy,Online,21.61,N/A
1409,D^3CTF 2022,2022,"04 March, 04:00 PST — 06 March 2022, 04:00 PST",Jeopardy,Online,22.5,N/A
1410,wtfctf 2022,2022,"26 Feb., 22:30 PST — 28 Feb. 2022, 10:29 PST",Jeopardy,Online,19.21,N/A
1411,Codegate CTF 2022 Preliminary,2022,"26 Feb., 02:00 PST — 27 Feb. 2022, 02:00 PST",Jeopardy,Online,25,N/A
1412,Ugra CTF Quals 2022,2022,"25 Feb., 23:00 PST — 28 Feb. 2022, 23:00 PST",Jeopardy,Online,31,N/A
1413,TSJ CTF 2022,2022,"25 Feb., 18:00 PST — 27 Feb. 2022, 21:00 PST",Jeopardy,Online,24.74,N/A
1414,SUSCTF 2022,2022,"25 Feb., 17:00 PST — 27 Feb. 2022, 17:00 PST",Jeopardy,Online,24.67,N/A
1415,Guinean Cyber Security Challenge,2022,"19 Feb., 16:00 PST — 20 Feb. 2022, 15:59 PST",Jeopardy,Online,10.33,N/A
1416,CInsects CTF 2022,2022,"19 Feb., 03:00 PST — 19 Feb. 2022, 12:00 PST",Attack-Defense,Online,11.25,N/A
1417,LyonCTF,2022,"18 Feb., 09:00 PST — 21 Feb. 2022, 09:00 PST",Jeopardy,Online,0,School teams only
1418,MHSCTF 2022,2022,"18 Feb., 04:00 PST — 25 Feb. 2022, 04:00 PST",Jeopardy,Online,0,N/A
1419,VU CYBERTHON 2022,2022,"17 Feb., 09:00 PST — 18 Feb. 2022, 09:00 PST",Jeopardy,Online,16.93,N/A
1420,Decompetition v2.0,2022,"11 Feb., 17:00 PST — 12 Feb. 2022, 17:00 PST",Jeopardy,Online,25,N/A
1421,Hayyim CTF 2022,2022,"11 Feb., 16:00 PST — 12 Feb. 2022, 12:00 PST",Jeopardy,Online,25,N/A
1422,DefCamp CTF 21-22 Online,2022,"11 Feb., 01:00 PST — 13 Feb. 2022, 07:00 PST",Jeopardy,Online,43.08,N/A
1423,STAY ~/ CTF 2022,2022,"06 Feb., 02:00 PST — 06 Feb. 2022, 10:00 PST",Attack-Defense,Online,24.94,N/A
1424,Cyber Grabs CTF 0x03 Junior,2022,"05 Feb., 20:30 PST — 06 Feb. 2022, 08:30 PST",Jeopardy,Online,23.23,N/A
1425,24h@CTF,2022,"05 Feb., 09:00 PST — 06 Feb. 2022, 09:00 PST",Jeopardy,Online,0,N/A
1426,DiceCTF 2022,2022,"04 Feb., 13:00 PST — 06 Feb. 2022, 13:00 PST",Jeopardy,Online,24.82,N/A
1427,Insomni'hack teaser 2022,2022,"29 Jan., 04:00 PST — 30 Jan. 2022, 04:00 PST",Jeopardy,Online,21.38,N/A
1428,Real World CTF 4th,2022,"21 Jan., 05:00 PST — 23 Jan. 2022, 05:00 PST",Jeopardy,Online,54.88,N/A
1429,KnightCTF 2022,2022,"20 Jan., 07:00 PST — 21 Jan. 2022, 07:00 PST",Jeopardy,Online,17.38,N/A
1430,Newark Academy CTF,2022,"15 Jan., 10:00 PST — 18 Jan. 2022, 15:00 PST",Jeopardy,Online,23.92,N/A
1431,BSides Algiers 2021 Finals,2022,"14 Jan., 06:00 PST — 15 Jan. 2022, 06:00 PST",Jeopardy,On-site,0,N/A
1432,WASTC Winter ICT Educator's Conference,2022,"06 Jan., 08:00 PST — 07 Jan. 2022, 14:30 PST",Jeopardy,Online,0,N/A
1433,Global CyberPeace Challenge 3.0 CTF-IT,2022,"03 Jan., 01:00 PST — 05 Jan. 2022, 13:00 PST",Jeopardy,Online,0,N/A
1434,MLSC Capture The Flag,2022,"31 Dec., 19:30 PST — 01 Jan. 2022, 10:31 PST",Jeopardy,Online,0,N/A
1435,TetCTF 2022,2022,"31 Dec., 16:00 PST — 02 Jan. 2022, 15:59 PST",Jeopardy,Online,36.72,N/A
1436,New Year CTF 2024,2023,"30 Dec., 09:00 PST — 14 Jan. 2024, 13:00 PST",Jeopardy,Online,0,N/A
1437,ASIS CTF Finals 2023,2023,"29 Dec., 06:30 PST — 30 Dec. 2023, 06:30 PST",Jeopardy,Online,83,N/A
1438,37C3 Potluck CTF,2023,"28 Dec., 10:00 PST — 29 Dec. 2023, 10:00 PST",Jeopardy,Online,25,N/A
1439,Code X Sport Jung'23 CTF,2023,"22 Dec., 21:30 PST — 23 Dec. 2023, 00:30 PST",Jeopardy,On-site,0,N/A
1440,SECCON CTF 2023 International Finals,2023,"22 Dec., 17:00 PST — 24 Dec. 2023, 01:00 PST",Jeopardy,On-site,25,N/A
1441,SECCON CTF 2023 Domestic Finals,2023,"22 Dec., 17:00 PST — 24 Dec. 2023, 01:00 PST",Jeopardy,On-site,0,N/A
1442,niteCTF,2023,"17 Dec., 03:30 PST — 19 Dec. 2023, 03:30 PST",Jeopardy,Online,24,N/A
1443,1st Annual TCM Invitational CTF,2023,"16 Dec., 07:00 PST — 16 Dec. 2023, 15:00 PST",Jeopardy,Online,0,N/A
1444,BackdoorCTF 2023,2023,"16 Dec., 04:00 PST — 18 Dec. 2023, 04:00 PST",Jeopardy,Online,34,N/A
1445,DiceCTF Teaser 2023,2023,"15 Dec., 13:00 PST — 16 Dec. 2023, 13:00 PST",Jeopardy,Online,0,N/A
1446,Wargames.MY CTF 2023,2023,"15 Dec., 08:00 PST — 16 Dec. 2023, 08:00 PST",Jeopardy,Online,0,N/A
1447,The Cyber Cooperative CTF,2023,"14 Dec., 21:01 PST — 17 Dec. 2023, 20:59 PST",Jeopardy,Online,24.21,N/A
1448,7th Stage MetaRed TIC Portugal 2023,2023,"14 Dec., 05:00 PST — 15 Dec. 2023, 05:00 PST",Jeopardy,Online,6.67,N/A
1449,IWCON CTF,2023,"14 Dec., 02:26 PST — 15 Dec. 2023, 02:26 PST",Jeopardy,Online,0,N/A
1450,Intent CTF 2023,2023,"13 Dec., 00:30 PST — 15 Dec. 2023, 00:30 PST",Jeopardy,Online,0,N/A
1451,HACKOLINE,2023,"10 Dec., 01:00 PST — 10 Dec. 2023, 11:00 PST",Attack-Defense,On-site,0,N/A
1452,ISITDTU CTF 2023 Finals,2023,"09 Dec., 17:00 PST — 10 Dec. 2023, 01:00 PST",Attack-Defense,On-site,37,N/A
1453,HacktorX CTF 2023,2023,"09 Dec., 05:00 PST — 09 Dec. 2023, 23:00 PST",Jeopardy,On-site,0,N/A
1454,snakeCTF 2023,2023,"09 Dec., 01:00 PST — 10 Dec. 2023, 01:00 PST",Jeopardy,Online,24.79,N/A
1455,TsukuCTF 2023,2023,"08 Dec., 19:20 PST — 10 Dec. 2023, 01:00 PST",Jeopardy,Online,0,N/A
1456,0CTF/TCTF 2023,2023,"08 Dec., 18:00 PST — 10 Dec. 2023, 18:00 PST",Jeopardy,Online,100,N/A
1457,pingCTF 2023,2023,"08 Dec., 09:30 PST — 10 Dec. 2023, 14:00 PST",Jeopardy,Online,24.29,N/A
1458,HTB University CTF 2023: Brains & Bytes,2023,"08 Dec., 05:00 PST — 10 Dec. 2023, 13:00 PST",Jeopardy,Online,23.21,N/A
1459,Hackappatoi CTF '23,2023,"07 Dec., 09:00 PST — 09 Dec. 2023, 01:00 PST",Jeopardy,Online,24.71,N/A
1460,HUNTING SEASON: GROUP-IB 20TH ANNIVERSARY CTF,2023,"07 Dec., 01:00 PST — 07 Dec. 2023, 05:00 PST",Jeopardy,Online,0,N/A
1461,M*CTF 2023 Finals,2023,"02 Dec., 23:00 PST — 03 Dec. 2023, 08:00 PST",Attack-Defense,On-site,0,N/A
1462,M*CTF 2023 Junior Finals,2023,"01 Dec., 23:00 PST — 02 Dec. 2023, 07:30 PST",Jeopardy,On-site,0,N/A
1463,WannaGame Championship 2023,2023,"01 Dec., 17:00 PST — 03 Dec. 2023, 17:00 PST",Jeopardy,Online,19.8,N/A
1464,NewportBlakeCTF 2023,2023,"01 Dec., 16:00 PST — 03 Dec. 2023, 16:00 PST",Jeopardy,Online,24.67,N/A
1465,CTF Internacional MetaRed 2023 - 6th STAGE,2023,"01 Dec., 11:00 PST — 02 Dec. 2023, 10:59 PST",Jeopardy,Online,6.67,N/A
1466,BlazCTF 2023,2023,"01 Dec., 10:00 PST — 03 Dec. 2023, 10:00 PST",Jeopardy,Online,25,N/A
1467,TUCTF 2023,2023,"01 Dec., 09:00 PST — 03 Dec. 2023, 09:00 PST",Jeopardy,Online,22.07,N/A
1468,BSides Odisha Web3 CTF,2023,"30 Nov., 12:00 PST — 02 Dec. 2023, 06:00 PST",Jeopardy,On-site,0,N/A
1469,m0leCon CTF 2023,2023,"30 Nov., 09:00 PST — 01 Dec. 2023, 09:00 PST",Jeopardy,On-site,50,N/A
1470,m0leCon Beginner CTF 2023,2023,"25 Nov., 05:00 PST — 25 Nov. 2023, 10:00 PST",Jeopardy,Online,50,N/A
1471,Ph0wn 2023,2023,"25 Nov., 02:00 PST — 25 Nov. 2023, 10:00 PST",Jeopardy,On-site,18,N/A
1472,CTFZone 2023 Final,2023,"25 Nov., 01:00 PST — 25 Nov. 2023, 11:00 PST",Attack-Defense,Online,0,N/A
1473,TPCTF 2023,2023,"24 Nov., 17:00 PST — 26 Nov. 2023, 17:00 PST",Jeopardy,Online,25,N/A
1474,GlacierCTF 2023,2023,"24 Nov., 10:00 PST — 26 Nov. 2023, 10:00 PST",Jeopardy,Online,24.32,N/A
1475,DefCamp CTF Finals 2023,2023,"23 Nov., 00:00 PST — 23 Nov. 2023, 09:00 PST",Attack-Defense,On-site,0,N/A
1476,ASEAN Cyber Shield Hacking Contest 2023 (Main),2023,"22 Nov., 18:00 PST — 24 Nov. 2023, 01:00 PST",Attack-Defense,On-site,0,N/A
1477,5th stage MetaRed CTF Ecuador 2023,2023,"21 Nov., 07:00 PST — 22 Nov. 2023, 06:59 PST",Jeopardy,Online,6.67,N/A
1478,ASEAN Cyber Shield Hacking Contest 2023 (Preliminary),2023,"20 Nov., 22:00 PST — 22 Nov. 2023, 03:00 PST",Jeopardy,On-site,0,N/A
1479,SibirCTF 2023,2023,"19 Nov., 02:00 PST — 19 Nov. 2023, 11:00 PST",Attack-Defense,On-site,25,N/A
1480,CyberSci Regional Qualifiers 2023-24,2023,"18 Nov., 08:00 PST — 18 Nov. 2023, 15:00 PST",Jeopardy,On-site,0,N/A
1481,saarCTF 2023,2023,"18 Nov., 05:00 PST — 18 Nov. 2023, 14:00 PST",Attack-Defense,Online,90.62,N/A
1482,isfcr{ctf} 2023,2023,"18 Nov., 02:30 PST — 19 Nov. 2023, 02:30 PST",Jeopardy,Online,0,N/A
1483,MUST CTF Qualifier 2023,2023,"17 Nov., 20:00 PST — 18 Nov. 2023, 00:00 PST",Jeopardy,Online,0,N/A
1484,Square CTF 2023,2023,"17 Nov., 10:00 PST — 18 Nov. 2023, 10:00 PST",Jeopardy,Online,40.71,N/A
1485,1337UP LIVE CTF,2023,"17 Nov., 03:59 PST — 18 Nov. 2023, 15:59 PST",Jeopardy,Online,24.23,N/A
1486,Die Abenteuer von KIM & TIM - Kapt. I - Mission (K)IMpossible,2023,"17 Nov., 00:00 PST — 17 Nov. 2023, 08:00 PST",Jeopardy,Online,0,N/A
1487,Sydbox CTF: read /etc/CTF,2023,"16 Nov., 06:26 PST — 16 Nov. 2024, 07:26 PST",Jeopardy,Online,0,N/A
1488,BlackHat MEA CTF Final 2023,2023,"13 Nov., 23:00 PST — 16 Nov. 2023, 06:30 PST",Jeopardy,On-site,0,Prequalified teams only
1489,HITCON CTF 2023 Final,2023,"13 Nov., 16:00 PST — 15 Nov. 2023, 00:00 PST",Attack-Defense,On-site,25,N/A
1490,M*CTF 2023 Quals,2023,"11 Nov., 03:00 PST — 12 Nov. 2023, 03:00 PST",Jeopardy,Online,23.92,N/A
1491,BRICS+ CTF Finals 2023,2023,"11 Nov., 02:00 PST — 11 Nov. 2023, 10:00 PST",Attack-Defense,Online,25,N/A
1492,Equinor CTF 2023,2023,"11 Nov., 01:00 PST — 11 Nov. 2023, 11:00 PST",Jeopardy,On-site,25,N/A
1493,USC CTF — Fall 2023,2023,"11 Nov., 00:00 PST — 13 Nov. 2023, 00:00 PST",Jeopardy,Online,0,N/A
1494,Cybercoliseum II,2023,"10 Nov., 23:00 PST — 12 Nov. 2023, 23:00 PST",Jeopardy,Online,20.95,N/A
1495,CakeCTF 2023,2023,"10 Nov., 21:00 PST — 11 Nov. 2023, 21:00 PST",Jeopardy,Online,0,N/A
1496,WannaGame Freshman 2023,2023,"10 Nov., 17:00 PST — 11 Nov. 2023, 01:00 PST",Jeopardy,On-site,0,N/A
1497,CSAW CTF Final Round 2023,2023,"10 Nov., 08:00 PST — 11 Nov. 2023, 20:00 PST",Jeopardy,Online,0,Prequalified teams only
1498,Bambi CTF #9,2023,"10 Nov., 08:00 PST — 10 Nov. 2023, 15:00 PST",Attack-Defense,Online,50,N/A
1499,HK Cyber Security New Generation CTF Challenge 2023 (Online),2023,"10 Nov., 02:00 PST — 12 Nov. 2023, 02:00 PST",Jeopardy,Online,55,N/A
1500,LakeCTF Quals 23,2023,"04 Nov., 11:00 PDT — 05 Nov. 2023, 10:00 PST",Jeopardy,Online,23.96,N/A
1501,RuCTF 2023,2023,"04 Nov., 03:00 PDT — 04 Nov. 2023, 12:00 PDT",Attack-Defense,Online,71.71,N/A
1502,Oscar Zulu OSINT CTF Disparue(s),2023,"04 Nov., 02:00 PDT — 01 Jan. 2024, 01:00 PST",Jeopardy,Online,0,N/A
1503,"cruXipher 2023 - ATMoS '23, BITS Hyderabad",2023,"04 Nov., 01:30 PDT — 06 Nov. 2023, 00:30 PST",Jeopardy,Online,0,N/A
1504,TSG CTF 2023,2023,"04 Nov., 00:00 PDT — 05 Nov. 2023, 00:00 PDT",Jeopardy,Online,25,N/A
1505,BlackAlps CTF 2023,2023,"03 Nov., 09:45 PDT — 03 Nov. 2023, 14:00 PDT",Jeopardy,On-site,0,N/A
1506,Hardwear.io NL 2023 Hardware CTF,2023,"02 Nov., 03:00 PDT — 03 Nov. 2023, 07:00 PDT",Jeopardy,On-site,0,N/A
1507,Ajman University CTF,2023,"02 Nov., 02:00 PDT — 02 Nov. 2023, 10:00 PDT",Jeopardy,On-site,0,N/A
1508,EKOPARTY CTF 2023,2023,"01 Nov., 06:00 PDT — 03 Nov. 2023, 14:00 PDT",Jeopardy,Online,20.82,N/A
1509,cursedCTF 2024 Halloween Teaser,2023,"30 Oct., 17:00 PDT — 01 Nov. 2023, 16:59 PDT",Jeopardy,Online,19.5,N/A
1510,Platypwn 2023,2023,"28 Oct., 05:00 PDT — 29 Oct. 2023, 05:00 PDT",Jeopardy,Online,24.75,N/A
1511,Russian CTF Cup 2023 Qualifier,2023,"28 Oct., 02:00 PDT — 29 Oct. 2023, 02:00 PDT",Jeopardy,Online,24.21,N/A
1512,THE HAXORCIST - A HALLOWEEN CTF,2023,"28 Oct., 01:00 PDT — 28 Oct. 2023, 11:00 PDT",Jeopardy,On-site,22.67,N/A
1513,Srdnlen CTF 2023,2023,"28 Oct., 01:00 PDT — 29 Oct. 2023, 01:00 PDT",Jeopardy,Online,24.17,N/A
1514,Azure Assassin Alliance CTF 2023,2023,"27 Oct., 18:00 PDT — 29 Oct. 2023, 18:00 PDT",Jeopardy,Online,23.8,N/A
1515,Paradigm CTF 2023,2023,"27 Oct., 17:00 PDT — 29 Oct. 2023, 17:00 PDT",Jeopardy,Online,25,N/A
1516,SpookyCTF 2023,2023,"27 Oct., 16:00 PDT — 28 Oct. 2023, 17:00 PDT",Jeopardy,Online,22.4,N/A
1517,BlueHens CTF 2023,2023,"27 Oct., 12:00 PDT — 29 Oct. 2023, 12:00 PDT",Jeopardy,Online,24.61,N/A
1518,FE-CTF 2023: The UniPwnie Experience,2023,"27 Oct., 04:37 PDT — 29 Oct. 2023, 05:37 PDT",Jeopardy,Online,25,N/A
1519,Questcon CTF,2023,"26 Oct., 21:30 PDT — 28 Oct. 2023, 21:30 PDT",Jeopardy,Online,22.45,N/A
1520,3st stage MetaRed CTF Argentina|CERTUNLP 2023,2023,"25 Oct., 04:00 PDT — 26 Oct. 2023, 04:00 PDT",Jeopardy,Online,6.67,N/A
1521,3st stage MetaRed CTF Argentina|CERTUNLP 2023,2023,"25 Oct., 04:00 PDT — 26 Oct. 2023, 04:00 PDT",Jeopardy,Online,6.67,N/A
1522,N1CTF 2023,2023,"20 Oct., 17:00 PDT — 22 Oct. 2023, 17:00 PDT",Jeopardy,Online,97.33,N/A
1523,DEADFACE CTF 2023,2023,"20 Oct., 07:00 PDT — 21 Oct. 2023, 17:00 PDT",Jeopardy,Online,33.74,N/A
1524,EyesOpen CTF 2023,2023,"20 Oct., 05:00 PDT — 28 Oct. 2023, 05:00 PDT",Jeopardy,Online,0,N/A
1525,DefCamp Capture the Flag (D-CTF) 2023 Quals,2023,"20 Oct., 02:00 PDT — 22 Oct. 2023, 02:00 PDT",Jeopardy,Online,24.83,N/A
1526,No Hat 23 CTF,2023,"13 Oct., 21:00 PDT — 14 Oct. 2023, 21:00 PDT",Jeopardy,Online,0,N/A
1527,ISITDTU CTF 2023 Quals,2023,"13 Oct., 18:00 PDT — 15 Oct. 2023, 02:00 PDT",Jeopardy,Online,37,N/A
1528,Hack.lu CTF 2023,2023,"13 Oct., 11:00 PDT — 15 Oct. 2023, 11:00 PDT",Jeopardy,Online,94.73,N/A
1529,Reply Cyber Security Challenge 2023,2023,"13 Oct., 10:30 PDT — 14 Oct. 2023, 10:30 PDT",Jeopardy,Online,23.12,N/A
1530,TCP1P CTF 2023: First Step Beyond Nusantara,2023,"13 Oct., 06:00 PDT — 15 Oct. 2023, 06:00 PDT",Jeopardy,Online,24.85,N/A
1531,Hackvens 2023,2023,"13 Oct., 02:00 PDT — 13 Oct. 2023, 23:00 PDT",Jeopardy,On-site,0,N/A
1532,EngimaXplore 2023,2023,"12 Oct., 23:30 PDT — 13 Oct. 2023, 23:30 PDT",Jeopardy,Online,0,N/A
1533,BlackHat MEA CTF Qualification 2023,2023,"08 Oct., 06:00 PDT — 09 Oct. 2023, 06:00 PDT",Jeopardy,Online,25,N/A
1534,SunshineCTF 2023,2023,"07 Oct., 07:00 PDT — 09 Oct. 2023, 07:00 PDT",Jeopardy,Online,34.09,N/A
1535,Balsn CTF 2023,2023,"06 Oct., 19:00 PDT — 08 Oct. 2023, 19:00 PDT",Jeopardy,Online,79.09,N/A
1536,Internet Festival 2023 CTF Finals,2023,"06 Oct., 06:00 PDT — 07 Oct. 2023, 06:00 PDT",Jeopardy,On-site,25,N/A
1537,DomeCTF 2023,2023,"05 Oct., 21:30 PDT — 07 Oct. 2023, 01:30 PDT",Jeopardy,On-site,0,N/A
1538,The Final of Haruulzangi 2023,2023,"05 Oct., 04:30 PDT — 05 Oct. 2023, 10:30 PDT",Attack-Defense,On-site,0,N/A
1539,"Ground Zero-Hackathon-CTF 2023, Siliguri",2023,"04 Oct., 00:30 PDT — 04 Oct. 2023, 01:30 PDT",Jeopardy,On-site,0,N/A
1540,TeamItaly CTF 2023,2023,"30 Sept., 05:00 PDT — 01 Oct. 2023, 05:00 PDT",Jeopardy,Online,24.88,N/A
1541,Second round of Haruulzangi 2023,2023,"29 Sept., 21:00 PDT — 30 Sept. 2023, 03:00 PDT",Jeopardy,Online,0,N/A
1542,MapleCTF 2023,2023,"29 Sept., 17:00 PDT — 01 Oct. 2023, 17:00 PDT",Jeopardy,Online,24.05,N/A
1543,BuckeyeCTF 2023,2023,"29 Sept., 17:00 PDT — 01 Oct. 2023, 17:00 PDT",Jeopardy,Online,34.5,N/A
1544,CyberSecurityRumble CTF,2023,"29 Sept., 00:00 PDT — 29 Sept. 2023, 17:00 PDT",Jeopardy,Online,69.82,N/A
1545,CyberBytes'23 2.0,2023,"26 Sept., 22:30 PDT — 27 Sept. 2023, 02:00 PDT",Jeopardy,On-site,0,N/A
1546,EnigmaXplore 2023,2023,"26 Sept., 03:37 PDT — 26 Sept. 2023, 03:37 PDT",Jeopardy,Online,0,N/A
1547,WACON 2023 Final,2023,"25 Sept., 00:00 PDT — 26 Sept. 2023, 00:00 PDT",Jeopardy,On-site,25,N/A
1548,BRICS+ CTF Quals 2023,2023,"24 Sept., 03:00 PDT — 25 Sept. 2023, 03:00 PDT",Jeopardy,Online,24.68,N/A
1549,20ans LinuxMeetup au Québec,2023,"23 Sept., 09:30 PDT — 23 Sept. 2023, 17:30 PDT",Jeopardy,Online,0,N/A
1550,vsCTF 2023,2023,"23 Sept., 09:00 PDT — 24 Sept. 2023, 09:00 PDT",Jeopardy,Online,23.32,N/A
1551,FAUST CTF 2023,2023,"23 Sept., 05:00 PDT — 23 Sept. 2023, 14:00 PDT",Attack-Defense,Online,97.89,N/A
1552,KubanCTF Qualifier,2023,"22 Sept., 23:00 PDT — 23 Sept. 2023, 05:00 PDT",Jeopardy,Online,18.42,N/A
